Amalthea'12 Promotional video,4,"Results for IIT Gandhinagar on Day 3 are as follows:
 
A. 50 M Breast Stroke (Women):
     1. Nivedita Sharma (Gold) Roorkee           : 00:42:41 
     2. Harshita Varshney (Silver) Kanpur         : 00:48:50
     3. Nisha Rawat (Bronze) Gandhinagar       : 00:49:01
   
B. 200 M Back Stroke (Men):
     1. Siraj Modiwala (Gold) Kharagpur           : 02:49:75 
     2. Animesh Kumawat (Silver) Gandhinagar : 02:51:06
     3. Rohit P. Barnwal (Bronze) Kanpur           : 03:05:16",31,,,,
,,,,,,,
"Day-2 is over and here are the results:

Parth Sane defended his 2011-12 50m Butterfly title with an amazing performance of 29:56:00 and won ""Gold Medal"" in 50m Butterfly Event.

Animesh Kumawat won ""Bronze Medal"" in 200m Free Style Event.

Vrushiket Patil got 4th Position in 200m Breast Stroke Event, he missed the bronze in a neck to neck fight.

Congratulations to all the medal winners.",19,"Results for IIT Gandhinagar at Day 2 of Inter IIT Aquatic Meet are as follows:
 
A. 400 M Free Style (Men):
     1. Akshay Krishna (Gold) Madras                 : 04:24:68 (New Inter IIT Record)
     2. Parth Tripathi (Silver) Kanpur                  : 05:32:81
     3. Siraj Modiwala (Bronze) Kharagpur          : 05:34:61
     4. Animesh Kumawat (IVth) Gandhinagar      : 05:41:01
    
 
B. 50 M Butterfly (Men):
     1. Akshay Krishna (Gold) Madras              : 00:27:35 (New Inter IIT Record)
     2. Parth Sane (Silver) Gandhinagar           :  00:30:52
     3. S. Ganesh (Bronze) Bhubaneshwar       :  00:31:78",21,,,,
,,,,,,,
"It was the day-1 for 48th Inter IIT Aquatic Meet 2012-12 at IIT Roorkee and our boys started the campaign with fabulous performance.

At the very first event i.e. 400m Free Style our Animesh Kumawat (B. Tech. 1st Yr) clinched first medal for us:  ""Silver Medal""

Results for 400m Free Style are:

1. Parth Tripathi (IITK): 5:25:50
2. Animesh Kumawat (IITGN): 5:45:88
3.Jacob Matthew (IITRRK): 5:45:91

In 100m Back Stroke Parth Sane (B. Tech 2nd Yr) won ""Silver Medal"". Results for 100m Back Stroke event are:

1. Darshan (IITKGP): 1:14:62
2. Parth Sane (IITGN): 1:17:25
3. Rohit Prakash (IITK): 1:19:54

In 100m Back Stroke our three boys participated and reached to the final heats Parth Sane, Vrushiket Patil and Animesh Kumawat.

Animesh Kumawat got 5th Position in 100m Back Stroke finals.

We congratulate all the medal winners and wish them luck for coming events.",12,"At the opening day of the 49th Inter IIT Aquatic Meet 2013 (IIT Guwahati) our aquatic team started with fabulous performance. Animesh Kumawat and Parth Sane won medals in their respective events.
 
Results for IIT Gandhinagar at Day 1 are as follows:
 
A. 1500 M Free Style (Men):
     1. Akshay Krishna (Gold) Madras                  : 17:35:70 (New Inter IIT Record)
     2. Animesh Kumawat (Silver) Gandhinagar    : 23:04:68
     3. Shashwat Agarwal (Bronze) Kharagpur     : 23:27:69
 
B. 100 M Back Stroke (Men):
     1. Siraj Modiwala (Gold) Kharagpur              : 1:14:81
     2. Animesh Kumawat (Silver) Gandhinagar    : 1:19:81
     3. Parth Sane (Bronze) Gandhinagar             : 1:20:65

We congratulate both the medal winners for their excellent performance.",22,,,,
,,,,,,,
IIT-Gn fully engineered to exercise franchise,5,nan,29,,,,
,,,,,,,
"The following students are selected for Goldman Sachs:

1. Ameya Joshi 
2. Nisarg Shah
3. Snigdha Manogyna

Congratulations to all...",13,TOI News - 'Reverse brain drain Swifter: IITGN Discusses Study By US Professor Of Indians of Indians Returning Home',20,,,,
,,,,,,,
New video in the IITGN1 YouTube channel,5,nan,38,,,,
,,,,,,,
"To ease the burden of agarbatti makers and increase their income, Keshav G an IIT graduate develops an innovative machine",18,"IITGN swimming team took part in state level qualifiers at Gandhinagar Gymkhana. Once again our team continued it's best performance and clinched medals in various events.

Results are as following:

Parth Sane:

50 m Butterfly - Gold
50 m Freestyle - Bronze
50 m Backstroke - Bronze
200 m IM - Selected on Time Trial

Animesh Singh Kumawat:

100 m Backstroke - Bronze
200 m Backstroke - Bronze
400 m Freestyle - Selected on Time Trial
400 m IM - Selected on Time Trial
1500 m Freestyle - Selected on Time Trial

Nisha Rawat:

50 m Breaststroke - Bronze
100 m Breaststroke - Bronze

Vaibhav Gandhi:

100 m Breaststroke - Bronze
200 m Breaststroke - Bronze

Performances of Monish Bhangale and Nandan Vora were noteworthy.

Parth Sane and Animesh Singh Kumawat will compete at State Level on 7th and 8th September 2013.

We congratulate all the team members for bringing laurels to the institute.",39,,,,
,,,,,,,
nan,4,Janmashtami celebration at IITGN,22,,,,
,,,,,,,
nan,19,nan,29,,,,
,,,,,,,
"The following ideas and IITGN student teams have been selected for support and mentoring under the initial INR 50K  Spark-Up Idea Fund Grant organised by i-Create. The teams will be provided with monetary support and mentoring from industry stalwarts to extend the range of their innovations to achieve their goals in entrepreneurship.


Idea 1: Motor Cycle Crash Guard: Deployable Support System
Team Leader: Gourav Dubey  (Final Year BTech)
Members: Abhijith Rajiv and Kaustubh Tripude  (Both Final Year BTech)

Idea 2: Low Cost Automatic Dish Washer for Indian Markets
Team leader: Yash Shah (Final Year BTech)
Members: Prateek Nyati and Shashank Agarwal - (both 3rd year BTech)

The  ideas for these gadgets were initially developed by the current 4th year team members as part of the ME312 KDM Lab project course last academic year and students interested in developing these ideas further were encouraged to form teams to enter for this grant award.",15,nan,71,,,,
,,,,,,,
nan,4,nan,27,,,,
,,,,,,,
nan,4,"We're very excited to welcome a new batch of students to our campus this week! The inaugural function of Foundation Program 2013 starts today from 9:30am onwards and we're honored to have Dr. V. S. Raju, former director of IIT Delhi, as our chief guest.",23,,,,
,,,,,,,
nan,7,IIT-Gn students develop noise-free electric auto,26,,,,
,,,,,,,
nan,4,"Directors of various IITs who were present at the IITGN campus on Sunday, (July14, 2013), observed the electric vehicle for Indian conditions developed by IITGN Students.",54,,,,
,,,,,,,
Album 2,6,http://www.ahmedabadmirror.com/article/3/2013071320130713021036981d3a7bdef/Hollywood-launch-for-IIT-batch.html,22,,,,
,,,,,,,
"We will celebrate the hard work and determination of our Pioneer Batch students through a joyous 1st Convocation ceremony which is going to be a historic event for IITGN. This is the time for all of us to share the joy of  our students' accomplishments. While many of you may have received invitations, we extend invitation to a live-webcast of the event. You can view the ceremony live on 22nd July 2012 beginning 10:30 AM by following the URL below
http://iitgn.vmukti.com/

Shri N R Narayana Murthy, Chairman Emeritus, Infosys will deliver the 1st Convocation Address.

You may also forward this link to your other friends and family.",8,"IITGN students on Friday, get first-hand information and knowledge about a hybrid vehicle that KPIT Cummins innovated. An official of the company visited IITGN with the hybrid car to share its technology and get feedback from the Institute's students and faculties.  Students of IITGN are, at the moment, developing a platform for electric vehicle under the support of Underwriters Laboratories (UL).",42,,,,
,,,,,,,
"Students From Other States Choose IIT-Gn Because of Its Focus On Setting Trends


http://epaper.timesofindia.com/Default/Scripting/ArticleWin.asp?From=Archive&Source=Page&Skin=TOINEW&BaseHref=TOIA%2F2012%2F07%2F19&ViewMode=HTML&PageLabel=2&EntityId=Ar00200&AppName=1",7,"Payel C. Mukherjee (Research Scholar, Humanities), at IIT Gandhinagar won the ""Best Paper Presenter"" award at the International Conference on Literature to Cinema : Appropriation, Adaptation, Adulteration"" held from 1st June to 3rd June 2013 at NIT Durgapur.

Title of the Paper : ""Cloaks and Coverings: Sartorial Carnival in Goopy Gyne Bagha Byne and Harry Potter and the Sorcerer’s Stone""",39,,,,
,,,,,,,
"IITians’ firm to analyze buyer choices, emotions 


http://epaper.timesofindia.com/Default/Scripting/ArticleWin.asp?From=Archive&Source=Page&Skin=TOINEW&BaseHref=TOIA/2012/07/18&PageLabel=5&EntityId=Ar00501&ViewMode=HTML",8,nan,22,,,,
,,,,,,,
Countdown begins ...... just 5 days left for the 1st Convocation of IIT Gandhinagar,8,nan,59,,,,
,,,,,,,
nan,4,Congratulations to IIT Gandhinagar Men's Basketball team for winning the first ever Capital Season League.,26,,,,
,,,,,,,
"Great News for the IIT Gandhinagar Community.

The first Convocation of IIT Gandhinagar will be held on 22 July (Sunday) in the forenoon. Sri N R Narayana Murthy will be the Chief Guest and Dr R A Mashelkar, Chairman of IITGN Board of Governors will Preside.",6,"Admission to M. Tech. and Ph. D.  Programme
IIT Gandhinagar invites application from highly motivated students for its M.Tech. and Ph.D. programme for the academic year 2013-14",30,,,,
,,,,,,,
IIT-Gn places book amid circuits,5,"Opening Ceremony of Halla Bol, a night fun sports event of IITGN aimed to facilitate overall interaction level among students, staff and faculty of the Institute, on March 14, 2013.",28,,,,
,,,,,,,
"IITGN  is organizing a four-week Summer Camp for IITGN undergraduate students starting on  June 18, 2012. This year’s summer camp explores various aspects of design.",7,"IIT Gandhinagar's First Medal @ 48th Inter IIT Sports Meet 2012:
Umesh Singh won Silver Medal at Javeline Throw with the performance of 45.95m.",38,,,,
,,,,,,,
Rs 10L pay for IIT-Gn 1st batch student,18,"Yesterday (November 7, 2012) the grand finale of the district Championship took place between IIT GN and KCP at Navrang School Campus, Ahmedabad. 

 The game was evenly squared in the first few minutes of the quarter but KCP Club raced to a lead of 17 points at the end of half time. The IIT GN team recovered this lead to some extent coming as close as 35 - 39 but never managed to take lead in the game. The game ended with a final score line of 45 - 53. 

Suresh Choudhari was the top scorer for the team scoring around 20 points. There was also a good contribution from Vishvendra Joshi, Ravi Kumar and Aditya Samant in scoring some crucial points and in holding a tight defense. 

With this result the Men's Basketball Team of IIT Gandhinagar is ranked Number 1 at College Level and Number 2 at Senior Level in the district of Ahmedabad. 

4 players from the team were selected for the Ahmedabad district team who would be attending a camp from tomorrow and then playing the Senior State Championship between 22nd - 24th November. But because the dates of the championship were clashing with the end semester examinations, the players have withdrawn their names.

We congratulate all the players for such a wonderful show and bringing laurel to the Institute.",25,,,,
